end_point,begin_year,end_year,scraper_type,whitelisted,name,state,country,govt_level,meeting_bodies
http://ma-brookline.civicplus.com/AgendaCenter,2010,2020,civicplus,TRUE,Brookline,MA,USA,Municipality,"['Newbury Zoning Negotiation Subcommittee', '“Committee of Seven” for Designer Selection', 'Advisory Committee', 'Advisory Council of Public Health', 'Age Friendly Cities Committee', 'Animal Control Training for Police(Article 29)', 'Audit Committee', 'Baker School', 'Baldwin School Building Committee', 'Bicycle Advisory Committee', 'Board of Assessors', 'Bottled Water Study Committee', 'Brookline Adult & Community Education', 'Brookline Commission for the Arts', 'Brookline Commission for Women', 'Brookline Commission on Disability', 'Brookline Early Education Program', 'Brookline Fiscal Advisory Committee', 'Brookline High School', 'Brookline Housing Authority', 'Brookline Place Advisory Committee', 'Building Commission', 'Building Committee for Brookline High School Expansion Project', 'Cable Television Advisory Committee', 'Camera Oversight Committee', 'Cannabis Mitigation Advisory Committee', 'CDBG Advisory Committee', 'Census Complete Count Committee', 'Climate Action Committee', 'Complete Streets Task Force', 'Conservation Commission', 'Coolidge Corner School', 'Coolidge Corner Study Committee', 'Council on Aging', 'Cypress Acquisition Committee', 'Devotion School Building Committee', 'Diversity, EEO & Affirmative Action Committee', 'Diversity, Inclusion and Community Relations Department', 'Driscoll School', 'Driscoll School Building Committee', 'Economic Development Advisory Board', 'Electronic Communication Review Committee', 'Emerald Necklace Bicycle & Pedestrian Crossings Committee', 'Food Service Advisory Committee', 'Heath School', 'Heath School Building Committee', 'Holocaust Memorial Committee', 'Housing Advisory Board', 'Hubway Advisory Committee', 'Human Resources Board', 'Indigenous People Celebration Committee', 'Information Technology Advisory Committee', 'Kent/Station Street Affordable Senior Housing Committee', 'Land Bank Committee', 'Lawrence School', 'Library Trustees', 'Licensing Review Committee', 'Lincoln School', 'MLK Celebration Committee', 'Moderator’s Committee on Leaf Blowers', 'Moderator’s Committee on the Posting of Police Reports', 'Moderator’s Committee on Zoning FAR', ""Moderator's Ad Hoc Committee on Electronic Voting"", ""Moderator's Committee on Elderly Tax Relief"", ""Moderator's Committee on Parking"", ""Moderator's Committee on Public Hearings"", ""Moderator's Committee on Taxi Medallions"", ""Moderator's Committee On Waste Disposal"", ""Moderator's/Advisory Committee on Eminent Domain"", 'Naming Committee', 'Neighborhood Conservation District Commission', 'Newbury Campus Zoning Study Committee', 'Newbury College Acquisition Advisory Committee', 'Newbury Zoning Architectural Subcommittee', 'Noise Bylaw Committee', 'OSC Benefits Subcommittee', 'OSC Capital Sub-Committee', 'OSC Demographic Subcommittee', 'OSC Fiscal Subcommittee', 'OSC Municipal Subcommittee', 'OSC Populations and Special Education', 'OSC Revenue Subcommittee', 'OSC School Program Task Force', 'OSC Schools Sub-Committee', 'Override Study Committee', 'Park & Recreation Commission', 'Parking Meter Task Force', 'Pedestrian Advisory Committee', 'Pierce School', 'Pierce School Building Committee', 'Planning Board', 'Preservation Commission', 'Public Transportation Advisory Committee', 'Registrars of Voters', 'Retirement Board', 'River Road Study Committee', 'Runkle School', 'School Committee', 'School Population & Capacity Exploration Committee', 'Select Board', 'Select Board Committee on Pedestrian Friendly Lighting', 'Select Board Committee on Policing Reforms', 'Senior Tax Policy Committee', 'Small Business Development Committee', 'Solar Roof Study Committee', 'Solid Waste Advisory Committee', 'Special Education Parent Advisory Council', 'Surveillance Technology and Military-Type Equipment Study Committee', 'Taxation Aid Committee', 'Tobacco Control Committee', 'Town / School Partnership Committee', 'Town Counsel', 'Town Meeting', 'Transportation Board', 'Tree Planting Committee', 'Tree Protection Committee', 'Trustees of Walnut Hill Cemetery', 'Virtual Town Meeting Planning Committee', 'Zoning Board of Appeals', 'Zoning Bylaw Committee']"
http://ma-canton.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Canton,MA,USA,Municipality,"['911 Committee', 'Alliance Against Substance Abuse', 'Assessors', 'Blue Hills Regional District', 'Board of Health', 'Board of Library Trustees', 'Building Renovation Committee', 'Cable License Renewal Committee', 'Canton Communication Forum', 'Canton Walk, Bike and Hike Committee', 'Capital Planning Committee', 'Community Preservation Committee', 'Conservation Commission', 'Council on Aging', 'Design Review Board', 'Earl Newhouse Waterfront Master Plan', 'Economic Development Committee', 'Finance Committee', 'Historical Commission', 'Housing Authority', 'Master Plan Steering Committee', 'Norfolk County Mosquito Control', 'Norfolk County Retirement Board', 'Open Space and Recreation Plan Committee', 'Other Meeting', 'Paul Revere Heritage Site Committees', 'Pequitside Farm Sub-Committee', 'Pequitside Task Force', 'Permit Advisory Committee', 'Planning Board', 'Playground and Recreation Commission', 'Region 4B Public Health Emergency Prep Coalition', 'Revenue Forecasting Committee', 'Route 138 Corridor Study Working Group', 'School Committee', 'Select Board', 'Sustainability Committee', 'Town Clerk', 'Traffic Committee', 'Water/Sewer Rate & Policy Committee', 'Wayfinding Sign Design Task Force', 'Zoning Board of Appeals']"
http://ma-carlisle.civicplus.com/AgendaCenter,2007,2020,civicplus,TRUE,Carlisle,MA,USA,Municipality,"['Affordable Housing Trust', 'Agricultural Commission', 'Board of Assessors', 'Board of Health', 'Board of Selectmen', 'Community Preservation Committee', 'Complete Streets Committee', 'Concord Carlisle Adult and Community Education Committee', 'Conservation Commission', 'Conservation Restriction Advisory Committee', 'Council on Aging', 'Cranberry Bog Working Group', 'Cultural Council', 'Deer Committee', 'Dog Control Committee', 'Energy Task Force', 'Finance Committee', 'Fire Chief Search Committee', 'Gleason Public Library Trustees', 'Historical Commission', 'Household Recycling Committee', 'Housing Authority', 'Insurance Advisory Committee', 'Land Stewardship Committee', 'Long Term Capital Requirement Committee', 'Master Plan Steering Committee', 'Municipal Facilities Committee', 'Open Space and Recreational Plan Committee (OSRPC)', 'Pathways II Committee', 'Personnel Committee', 'Planning Board', 'Recreation Commission', 'Regional Meetings', 'School Committee Meeting Agendas (Local and Regional)', 'Senior Tax Advisory Committee', 'Town Clerk', 'Traffic and Pedestrian Safety Committee', 'Trails Committee', 'Transportation Grant Advisory Group', 'Youth Commission', 'Zoning Board of Appeals', 'own of Carlisle']"
http://ma-chelmsford.civicplus.com/AgendaCenter,2010,2020,civicplus,TRUE,Chelmsford,MA,USA,Municipality,"['Select Board', '2020 Census Complete Count Committee', 'Agricultural Commission', 'Arts & Technology Education Fund', 'Bicycle & Pedestrian Advisory Committee', 'Board of Agriculture', 'Board of Appeals', 'Board of Assessors', 'Board of Health', 'Capital Planning Committee', 'Cemetery Commission', 'Center Village Master Plan Committee', 'Chelmsford Housing Authority - minutes are found at www.chelmsfordha.com', 'Chelmsford Water District - minutes are found at www.chelmsfordwater.com', 'CHOICE, Inc.', 'Commission on Disabilities', 'Community Action Program Committee', 'Community Preservation Committee', 'Conservation Commission', 'Council on Aging', 'Council on Aging Building Subcommittee', 'Cranberry Bog Subcommittee', 'Cultural Council', 'Democratic Town Committee', 'Dog Park Advisory Committee', 'East Chelmsford Water District', 'Economic Development Committee', 'Emergency Preparedness Region 3C', 'Energy Conservation Committee', 'Finance Committee', 'Historic District Commission', 'Historical Commission', 'Holiday Decorating Committee', 'Housing Advisory Board', 'Insurance Advisory Committee', 'Land Management Committee', 'Library Trustees', 'LRTA', 'Master Plan Update Committee', 'MDPH Emergency Preparedness Region 3C Coalition', 'Military Community Covenant', 'North Chelmsford Water District   Minutes are found at www.northchelmsfordwater.com', 'North Town Hall Advisory Committee', 'Northern Middlesex Council of Governments', 'Parade Committee', 'Permanent Building Committee', 'Personnel Board', 'Planning Board', 'Public Records Advisory Committee', 'Recycling Committee', 'Republican Town Committee', 'Roberts Field Committee', 'Route 40 Study Committee', 'School Committee - Minutes can be found on the School Committee website', 'Sign Advisory Committee', 'Storm Water Master Plan Advisory Committee', 'Tax Classification Committee', 'Town Clerk / Board of Registrars', 'Town Hall Advisory Committee', 'TREE Committee', 'Tree Warden - Public Shade Tree Hearing', 'Values and Vision Committee', 'Vinal Square Strategic Action Plan Committee', 'WISH', 'Zoning Bylaw Review Committee']"
http://ma-chicopee.civicplus.com/AgendaCenter,2008,2020,civicplus,TRUE,Chicopee,MA,USA,Municipality,"[""Assessor's Office"", 'Board of Health', 'Board of Registrars', 'City Council', 'City Council -  Public Works Committee', 'City Council - Budget Hearings', 'City Council - Claims and Accounts Committee', 'City Council - Community Development Committee', 'City Council - Education Committee', 'City Council - Finance Committee', 'City Council - Human Resources Committee', 'City Council - License Committee', 'City Council - Ordinance Committee', 'City Council - Public Safety Committee', 'City Council - Recreation Committee', 'City Council - Senior Citizen Committee', 'City Council - Utilities Committee', 'City Council - Water Resource Committee', 'City Council - Zoning Committee', 'Committee of the Whole', 'Conservation Commission', 'Council on Aging', 'Dental Trust Committee', 'Fairview Cemetery Commission', 'Golf Commission', 'Historical Commission', 'License Commission', 'Mobile Home Rent Control Board', 'Municipal Lighting Board', 'Parks Commission', 'Planning Board', 'Retirement Board', 'RiverMills Center Building Commission', 'School Committee', 'Sewer Commission', 'Zoning Board of Appeals']"
http://ma-cohasset.civicplus.com/AgendaCenter,1999,2020,civicplus,TRUE,Cohasset,MA,USA,Municipality,"['Board of Selectmen', 'Advisory Committee', 'Affordable Housing Steering Committee', 'Affordable Housing Trust Committee', 'Alternative Energy Sources Committee', 'Board of Assessors', 'Board of Health', 'Bylaw Committee', 'Cable Advisory Committee', 'Capital Budget Committee', 'Cohasset 250th Anniversary Steering Committee', 'Cohasset Common Historic District Commission', 'Cohasset Community Television', 'Cohasset Cultural Council', 'Cohasset Harbor Committee', 'Cohasset Master Plan Committee', 'Cohasset Middle-High School School Council', 'Cohasset Town Hall Building Committee', 'Community Preservation Committee', 'Conservation Commission', 'Deer Hill School Council', 'Design Review Board', 'Elder Affairs Board', 'Historical Commission', 'Housing Authority', 'Long Range Planning Group', 'Master Plan Implementation Committee', 'Metropolitan Area Planning Council', 'Norfolk County Retirement Board', 'Open Space and Recreation Committee', 'Osgood School Council', 'Paul Pratt Memorial Library Trustees', 'Planning Board', 'Post-Employment Benefits Committee', 'Public Hearings', 'Recreation Commission', 'School Committee', 'Sewer Commission', 'South Shore Recycling Cooperative', 'South Shore Regional School District Committee', 'Stormwater Advisory Committee', 'Taxation Aid Committee', 'Town Hall Renovation Advisory Committee', 'Town Meetings', 'Tree Hearing', 'Troika', 'Water Commission', 'Weir River Estuary Committee', 'Zoning Advisory Committee', 'Zoning Board of Appeals']"
http://ma-concord.civicplus.com/AgendaCenter,1899,2020,civicplus,TRUE,Concord,MA,USA,Municipality,"['2229 Main Street Oversight Committee', 'Affordable Housing Funding Committee', 'Affordable Housing Trust Study Committee', 'Agriculture Committee', 'Battle Road Scenic Byway Committee', 'Board of Assessors', 'Board of Health', 'Board of Registrars', 'Bruce Freeman Rail Trail Advisory Committee', 'Cable Advisory Committee', 'Capital Planning Task Force', 'Cemetery Committee', 'Central Middlesex Emergency Response Association (CMERA)', 'Citizen School Transportation Committee', 'Climate Action Advisory Board', 'Commission on Disability', 'Community Preservation Committee', 'Comprehensive Long Range Plan Committee', 'Comprehensive Sustainable Energy Committee', 'Concord Area Special Education (CASE) Collaborative', 'Concord- Carlisle Adult Education Board', 'Concord Center Cultural District Committee', 'Concord Commission on Disabilities', 'Concord Commission on Disability', 'Concord Housing Authority', 'Concord Housing Development Corporation', 'Concord Local Cultural Council', 'Concord Middle School (CMS) Building Committee', 'Concord Middle Schools Facilities Subcommittee', 'Conservation Restriction Stewardship Committee', 'Council on Aging', 'Dog Park Feasibility Study Committee', 'Economic Vitality Committee', 'Energy Future Task Force', 'Estabrook Woods Advisory Committee', 'Finance Committee', 'Finance Committee Guidelines Subcommittee', 'Finance Committee Sustainability Working Group', 'Financial Audit Advisory Committee', 'Gerow Recreation Area', 'Hanscom Area Towns Committee (HATS)', 'Hanscom Field Advisory Commission', 'HATS (Hanscom Area Town Selectmen)', 'Heywood Meadow Stewardship Committee', 'Historic Districts Commission', 'Historical Commission', 'Hugh Cargill Trust Committee', 'Junction Village Funding Advisory Committee', 'Library Committee', 'Light Board', 'Massachusetts Bay Transportation Authority (MBTA) Representative', 'Metro South/West Workforce Development Board', 'Natural Resources Commission', 'NMI/Starmet Reuse Committee', 'PEG Access Advisory Committee', 'Personnel Board', 'Planning Board', 'Pollinator Health Advisory Committee', 'Polystyrene Outreach and Education Committee', 'Public Ceremonies & Celebrations Committee', 'Public Works Commission', 'Public-Private Partnership Study Committee', 'Recreation Commission', 'Retirement Board', 'School Advisory Councils', 'School Committee (CSC/CCRSC)', 'School Policy Subcommittee', 'Select Board', 'Solar Siting Committee', 'Special Education Parent Advisory Council (SEPAC)', 'Tax Fairness Committee (Formerly Local Option Local Income Tax Committee)', 'Tax Relief Committee', 'Town Caucus', 'Town Governance Study Committee', 'Town Manager Search Committee', 'Town Manager Search Committee Subcommittee', 'Town Meeting', 'Traffic Management Group', 'Trails Committee', 'Tree Preservation Subcommittee', 'Trustees of Town Donations', 'Upper Middlesex Commission on the Status of Women', 'Wastewater Task Force', 'West Concord Advisory Committee', 'West Concord Junction Cultural District Committee', 'West Concord Task Force', 'White Pond Advisory Committee', 'Willard School Building Committee', 'Willard School Council', 'Youth Coordinator Advisory Board', 'Zoning Board of Appeals']"
http://ma-douglas.civicplus.com/AgendaCenter,2012,2018,civicplus,TRUE,Douglas,MA,USA,Municipality,"['Annual Town Meeting', 'Board of Selectmen Agenda', 'Council on Aging']"
http://ma-eastlongmeadow.civicplus.com/AgendaCenter,1894,2020,civicplus,TRUE,Eastlong Meadow,MA,USA,Municipality,"['125th Celebration Committee', 'Board of Assessors', 'Board of Health', 'Board of Library Trustees', 'Board of Public Works', 'Board of Registrars', 'Capital Committee', 'Capital Planning Committee', 'COA Board', 'Community Preservation', 'Conservation Commission', 'Cultural Council', 'Hampden County Commission on the Status of Women and Girls', 'Hampden County Regional 911 Emergency Communication Committee', 'Historical Commission', 'Housing Authority', 'Local Emergency Planning Committee', 'Massachusetts Gaming Commission', 'Open Space Committee', 'Planning Board', 'Recreation Commission', 'Regional Government Meeting', 'School Committee', 'Town Council', 'Town Manager', 'Town Meeting Minutes', 'Zoning Board of Appeals']"
http://ma-everett.civicplus.com/AgendaCenter,2006,2020,civicplus,TRUE,Everett,MA,USA,Municipality,"['Board of Appeals', 'Board of Assessors', 'Board of Health', 'Board of License Commissioners', 'Charter Review Commission', 'Charter Schools', 'City Council', 'City Council - Budget Committee', 'City Council - Committee of the Whole', 'City Council - Committee on Community and Business Development', 'City Council - Committee on Government Operations, Public Safety, and Public Service', 'City Council - Committee on Legislative Affairs and Elections', 'City Council - Committee on Public Utilities', 'City Council - Committee on Ways and Means', 'City Council - Special Committee on the Opioid Crisis', 'City Services Commission', 'Commercial Triangle Urban Steering Comm.', 'Conservation Commission', 'Council on Aging', 'Cultural Council', 'Disability Commission', 'Elections Commission', 'EVERETT CITIZENS FOUNDATION', 'Historic Commission', 'Housing Authority', 'Keverian School Building Committee', 'Library Board of Trustees', 'MVDC', 'Outside Agencies', 'Planning Board', 'Public Hearings (Misc)', 'Redevelopment Authority', 'Retirement Board', 'School Committee', 'School Councils', 'School Finance Review Committee', 'School sub committee', 'Special City Council', 'Traffic Committee']"
